Age,Gender,County,Monthly_Income,Loan_Amount,Loan_Term_Days,Loan_Purpose,Mpesa_Transactions,Mpesa_Volume,Previous_Loans,Previous_Defaults,Repayment_Score,Credit_Score,Loan_Repaid
63,Female,Mombasa,27059,22818,14,Emergency,55,9160,0,0,0.628,0.65,0
40,Female,Mombasa,47248,14354,14,Business,172,16598,1,0,0.973,0.85,1
37,Female,Kiambu,6707,2636,60,School Fees,41,15255,2,0,0.463,0.54,0
55,Male,Kisumu,45347,5563,14,School Fees,183,18971,1,1,0.71,0.565,0
42,Male,Kisumu,21522,25581,60,Emergency,61,5750,2,0,0.693,0.675,1
45,Male,Nakuru,31850,24181,14,School Fees,84,12956,3,0,0.768,0.726,1
22,Female,Kiambu,21092,17090,14,Farm Inputs,76,14495,2,0,0.432,0.544,0
38,Female,Nakuru,16569,44891,60,Personal,199,19324,2,0,0.415,0.53,1
35,Male,Meru,30814,36398,14,Personal,7,16906,4,1,0.751,0.657,1
64,Male,Machakos,37505,15955,60,School Fees,195,8627,0,0,0.739,0.72,0
23,Female,Kisumu,30676,18738,14,School Fees,144,22743,0,0,0.528,0.605,0
46,Female,Kiambu,18494,38532,60,School Fees,115,11232,3,0,0.893,0.771,1
36,Female,Meru,68336,40745,30,Personal,95,8317,2,0,0.974,0.878,1
50,Male,Kiambu,39382,18544,60,School Fees,55,15770,1,0,0.567,0.636,0
18,Male,Nakuru,36200,27657,14,Farm Inputs,143,9204,4,1,0.828,0.702,1
62,Male,Mombasa,20764,40816,30,Farm Inputs,138,22434,2,0,0.737,0.696,1
20,Male,Kiambu,17498,16212,30,Personal,144,24787,10,1,0.675,0.634,1
59,Female,Nakuru,21641,5479,60,Business,29,11741,5,1,0.693,0.625,1
38,Female,Nairobi,37976,38314,60,Business,30,8519,5,0,0.45,0.575,0
52,Female,Mombasa,13112,8976,30,Business,190,19260,2,1,0.813,0.624,0
58,Male,Mombasa,12181,33986,60,Farm Inputs,84,15483,3,0,0.641,0.637,1
57,Female,Kisumu,31474,41961,60,Emergency,40,10204,1,0,1.0,0.842,1
20,Female,Machakos,28830,17141,60,Business,168,12693,0,0,0.378,0.527,1
42,Female,Kisumu,15756,31211,14,Emergency,25,14408,2,0,0.755,0.698,1
62,Female,Nairobi,11905,47655,14,Personal,53,3991,3,1,0.51,0.496,0
55,Female,Nakuru,42254,19481,30,Farm Inputs,88,21286,5,2,0.64,0.577,1
62,Male,Mombasa,29284,43382,30,Business,122,8569,2,0,0.509,0.594,1
37,Female,Mombasa,8637,41280,30,Farm Inputs,64,11611,4,0,0.585,0.604,1
61,Female,Meru,9476,49073,60,Personal,110,15603,5,1,0.629,0.577,1
62,Male,Kiambu,20661,28370,60,Farm Inputs,194,22043,1,1,0.742,0.549,1
51,Male,Machakos,33794,23682,60,School Fees,127,28011,5,1,0.745,0.667,0
38,Female,Machakos,32140,36281,30,Business,23,13054,1,1,0.557,0.472,1
40,Female,Kiambu,38580,21501,30,Farm Inputs,143,21728,2,0,0.675,0.689,1
23,Female,Nairobi,7115,14565,14,Farm Inputs,82,11236,2,1,0.886,0.652,1
30,Female,Machakos,27686,30172,60,Farm Inputs,104,18898,2,0,0.707,0.69,1
40,Male,Mombasa,42110,1387,60,Personal,135,11099,3,0,0.851,0.781,1
26,Female,Nairobi,40993,44914,14,Business,189,3324,1,0,0.839,0.774,0
34,Male,Kisumu,29306,24165,30,Business,132,21686,4,0,0.656,0.667,1
19,Female,Kisumu,53176,1244,30,School Fees,111,10035,5,1,0.537,0.59,1
36,Female,Nairobi,32311,24120,30,School Fees,185,16599,2,0,0.837,0.762,1
36,Female,Mombasa,37512,20320,60,Farm Inputs,198,3609,1,0,0.678,0.689,1
24,Male,Meru,25533,22047,14,Business,144,5689,5,1,0.63,0.599,1
59,Female,Kisumu,15628,2204,14,Business,66,2104,2,0,0.662,0.652,0
59,Female,Nakuru,14497,47879,30,Farm Inputs,49,17317,5,0,0.503,0.571,0
37,Male,Mombasa,27179,4564,60,Emergency,61,8203,0,0,1.0,0.836,1
26,Female,Kiambu,22461,38494,14,Business,134,24982,3,0,0.624,0.642,0
34,Male,Machakos,5000,11218,60,Farm Inputs,105,4269,3,1,0.687,0.575,1
44,Female,Meru,12690,47808,30,Farm Inputs,187,16320,4,1,0.501,0.507,0
64,Male,Meru,21179,4714,30,Emergency,23,1000,2,0,0.483,0.57,1
19,Male,Nairobi,33727,25561,14,School Fees,65,29923,2,0,0.764,0.727,0
53,Male,Machakos,24807,12002,30,Farm Inputs,156,6403,3,0,0.555,0.611,0
36,Female,Kiambu,24135,38395,14,Business,9,19400,3,0,0.81,0.737,0
34,Male,Kisumu,13157,42526,30,School Fees,158,11128,6,0,0.879,0.757,1
22,Male,Meru,25277,32637,14,School Fees,167,19951,1,0,0.63,0.649,0
56,Female,Nakuru,40829,47388,30,School Fees,23,7547,1,0,0.724,0.717,1
35,Male,Mombasa,26866,49345,30,Farm Inputs,35,15850,1,0,0.693,0.682,1
24,Female,Meru,6912,10507,60,Business,176,10725,4,0,0.912,0.765,0
34,Female,Meru,9981,44258,60,Emergency,151,33700,1,0,0.565,0.596,1
56,Male,Mombasa,32065,49416,30,Personal,110,8224,2,0,0.406,0.546,0
53,Male,Kiambu,22308,39805,14,Personal,85,7278,1,0,0.67,0.665,1
57,Female,Nairobi,24105,28705,30,School Fees,144,25872,3,1,0.702,0.608,1
62,Male,Meru,17647,49849,60,Personal,167,20021,1,0,0.639,0.643,1
21,Male,Meru,31040,40899,14,Personal,94,9218,1,0,0.71,0.697,1
55,Male,Machakos,21388,32364,30,Farm Inputs,190,15648,3,1,0.51,0.508,1
42,Male,Nakuru,22760,28447,30,Emergency,121,15875,2,0,0.627,0.644,0
22,Female,Kisumu,14785,45775,60,Personal,129,16807,4,0,0.695,0.667,0
47,Female,Nairobi,36060,5463,14,Emergency,76,20226,5,0,0.74,0.718,1
29,Male,Nakuru,22346,47697,14,Personal,108,6995,4,0,0.904,0.782,1
21,Female,Nakuru,32294,23180,14,School Fees,29,16710,5,0,0.403,0.545,1
41,Male,Kiambu,10676,24986,30,School Fees,157,12620,1,1,0.576,0.452,0
46,Male,Kiambu,45806,31938,60,Emergency,145,1000,6,1,0.76,0.698,1
26,Male,Mombasa,40328,21746,30,Emergency,46,11255,7,0,0.758,0.733,0
21,Male,Kisumu,5000,3841,60,Emergency,147,11247,3,0,0.8,0.706,1
41,Female,Nairobi,15376,48421,60,Emergency,27,20831,5,0,0.789,0.715,0
31,Male,Mombasa,30731,8247,14,Business,32,23741,1,1,0.567,0.474,0
22,Female,Meru,9163,8948,30,School Fees,116,19282,3,1,0.687,0.581,1
35,Male,Kisumu,23420,11440,14,Personal,17,1000,1,0,0.688,0.675,0
59,Female,Machakos,30119,35830,60,Business,100,29583,3,0,0.562,0.621,1
36,Female,Machakos,22783,16096,60,Emergency,79,22676,2,0,0.82,0.74,1
29,Female,Mombasa,31466,31127,14,Personal,176,14405,6,2,0.378,0.445,0
35,Female,Nairobi,16680,18551,14,School Fees,184,16070,6,1,0.541,0.55,1
34,Male,Kisumu,5000,23198,60,Emergency,39,18399,5,1,0.787,0.65,0
47,Female,Machakos,36785,6913,30,Farm Inputs,51,15761,1,0,0.535,0.617,1
41,Male,Machakos,36709,19532,14,Emergency,167,20889,4,1,0.812,0.695,1
28,Female,Nairobi,55043,6234,30,Personal,54,25065,3,1,0.545,0.571,1
52,Female,Mombasa,5000,42096,60,School Fees,91,1603,3,1,0.719,0.591,1
40,Female,Kiambu,34009,31286,14,Emergency,44,12434,2,0,0.553,0.622,0
34,Male,Meru,5000,18463,14,School Fees,81,17707,4,1,0.577,0.535,0
18,Female,Nakuru,46077,24499,60,Business,46,6034,3,1,0.732,0.652,1
32,Male,Meru,30854,17018,14,Farm Inputs,147,29887,3,1,0.584,0.558,1
49,Male,Kisumu,13576,28907,14,Business,64,1000,4,1,0.452,0.484,0
26,Male,Machakos,34362,30001,30,Farm Inputs,62,10114,6,1,0.877,0.741,0
32,Female,Nakuru,18363,37388,14,Business,37,19703,5,0,0.335,0.492,0
45,Female,Nakuru,28604,35780,30,School Fees,172,30684,1,0,0.762,0.719,0
41,Female,Kiambu,27471,29545,14,School Fees,6,17167,0,0,0.65,0.662,1
52,Female,Nakuru,45930,27319,14,Business,165,19210,5,3,0.807,0.615,1
39,Female,Nairobi,46779,23731,60,Personal,157,11025,5,0,0.473,0.599,1
44,Female,Mombasa,17832,24932,60,Business,63,28989,4,0,0.812,0.73,1
36,Female,Kisumu,37697,27245,14,Emergency,159,26919,3,0,0.36,0.53,1
62,Male,Nairobi,29258,29943,30,Personal,188,20866,1,0,0.691,0.685,0
29,Female,Mombasa,8047,45417,60,School Fees,116,1000,3,0,0.483,0.552,0
37,Male,Nairobi,16645,34500,60,Business,29,15865,5,2,0.512,0.478,1
18,Male,Machakos,53033,44832,60,Personal,137,10528,0,0,0.692,0.717,1
38,Female,Machakos,29294,30796,14,Emergency,66,15038,3,0,0.427,0.553,1
62,Female,Kiambu,36997,42413,30,Farm Inputs,175,11704,2,0,0.744,0.721,1
18,Male,Nairobi,22455,42998,30,School Fees,108,17870,3,0,0.699,0.68,0
27,Male,Meru,18520,49614,14,Personal,82,10597,3,0,0.665,0.657,1
64,Female,Nakuru,25327,26985,60,Personal,109,13216,2,0,0.462,0.565,1
49,Male,Machakos,21806,6153,30,Personal,95,12122,4,2,0.737,0.578,1
56,Male,Mombasa,7080,38426,30,Business,168,17776,0,0,0.962,0.791,0
39,Male,Kiambu,12960,4589,14,School Fees,128,4628,1,1,0.772,0.553,1
35,Male,Nakuru,33494,25694,30,School Fees,102,2597,2,0,0.901,0.795,1
63,Female,Kisumu,20431,44248,30,Business,142,20751,1,0,0.927,0.791,1
49,Female,Nairobi,25308,26985,60,Business,119,12067,3,3,0.257,0.237,0
44,Male,Meru,27819,37569,60,Business,154,20242,3,0,0.692,0.683,1
45,Male,Machakos,28756,46138,60,Emergency,90,20846,2,0,0.525,0.601,1
35,Male,Meru,38758,15247,30,Personal,32,10465,3,0,0.796,0.75,1
56,Female,Nakuru,11815,28480,60,Emergency,52,10985,7,1,0.363,0.46,0
46,Female,Mombasa,31843,37571,14,School Fees,192,10601,3,0,0.91,0.798,1
35,Male,Nairobi,34060,41864,60,Business,88,5209,1,0,0.463,0.577,1
61,Male,Meru,36830,27511,60,Personal,67,3410,1,0,0.766,0.732,0
25,Male,Mombasa,8044,26586,30,Farm Inputs,6,14014,4,3,0.782,0.522,0
48,Female,Kiambu,28057,24433,60,Personal,27,5679,5,2,0.68,0.577,0
51,Male,Machakos,45592,5462,14,Farm Inputs,55,13752,2,0,0.523,0.622,1
24,Male,Machakos,23810,43778,60,Personal,116,8570,1,0,0.683,0.673,1
53,Male,Kiambu,30801,45548,60,Business,84,8790,1,0,0.984,0.833,1
35,Male,Mombasa,34364,1357,14,Farm Inputs,160,12787,5,1,0.727,0.659,1
55,Male,Meru,12694,28805,14,Farm Inputs,120,27106,2,0,0.905,0.769,1
26,Female,Nairobi,47005,40039,60,School Fees,5,25935,4,0,0.794,0.76,0
26,Female,Mombasa,30994,40827,30,Personal,147,22441,1,0,0.791,0.737,1
63,Female,Nairobi,31234,16903,14,Emergency,19,15578,2,0,0.585,0.634,1
25,Male,Nakuru,5055,2920,14,Emergency,47,2195,3,0,0.599,0.606,1
52,Female,Kiambu,34534,11718,30,School Fees,137,23115,2,2,0.963,0.628,0
35,Male,Kisumu,31076,41191,14,School Fees,107,10205,4,0,0.665,0.674,1
22,Female,Nairobi,44490,16950,14,School Fees,129,26031,3,0,0.719,0.719,1
31,Female,Machakos,21264,30634,30,Business,42,9793,3,0,0.939,0.798,1
45,Male,Nakuru,13148,3633,60,Business,67,24186,4,0,0.863,0.749,1
47,Male,Machakos,16813,34053,30,Business,175,20356,3,0,0.762,0.703,0
21,Male,Nakuru,18940,47554,60,Business,55,1000,5,1,0.68,0.615,0
56,Female,Machakos,11573,41003,14,School Fees,82,21595,5,1,0.851,0.691,0
37,Male,Mombasa,40481,16635,14,School Fees,87,15564,1,0,0.756,0.732,1
42,Female,Meru,40932,4190,60,Business,158,5697,0,0,0.545,0.627,1
45,Female,Mombasa,22650,34815,30,Business,101,12122,7,2,0.598,0.554,1
29,Female,Mombasa,20286,45731,14,Farm Inputs,178,31723,2,0,0.588,0.621,0
19,Male,Meru,5000,17242,30,Personal,144,1000,3,0,0.662,0.638,0
60,Male,Nakuru,33351,48434,60,Farm Inputs,97,15474,7,1,0.904,0.759,1
31,Male,Nakuru,44841,2062,60,Personal,144,10717,4,1,0.442,0.521,1
39,Female,Meru,17353,4886,60,Business,33,19163,5,0,0.478,0.562,0
48,Female,Machakos,23598,19061,30,Business,109,22450,4,0,0.602,0.632,0
40,Male,Nairobi,30211,33746,30,Business,65,16780,6,0,0.897,0.789,1
37,Female,Nakuru,45693,17531,60,Farm Inputs,45,21787,4,2,0.421,0.451,0
55,Female,Machakos,27397,763,14,School Fees,152,8014,3,1,0.626,0.574,0
21,Female,Nairobi,27345,23986,60,Personal,50,14145,7,0,0.915,0.794,1
32,Male,Meru,27151,37010,14,Farm Inputs,162,26917,4,1,0.759,0.656,0
41,Female,Mombasa,7899,7146,14,Business,43,10431,5,0,0.8,0.711,0
42,Female,Nakuru,7638,32403,14,School Fees,44,8850,3,0,0.621,0.62,0
18,Male,Kisumu,15304,11648,30,Farm Inputs,183,11127,5,0,0.779,0.71,1
24,Male,Mombasa,37154,49481,14,Personal,6,18785,4,2,0.617,0.538,0
48,Male,Kiambu,20975,26637,14,Business,197,15009,2,0,0.584,0.62,0
29,Male,Nairobi,18644,38468,60,Personal,160,19901,1,0,0.649,0.649,1
59,Male,Kisumu,18433,26512,14,Business,55,9601,2,0,0.46,0.555,0
22,Male,Mombasa,23348,48078,14,Business,124,4407,4,0,0.835,0.749,1
61,Female,Nakuru,45425,15723,60,Emergency,12,10278,4,2,0.718,0.6,1
59,Female,Kisumu,23185,18889,30,Personal,35,5060,7,1,0.524,0.555,0
55,Female,Machakos,15564,14853,14,School Fees,43,16266,3,0,0.663,0.652,1
29,Female,Nairobi,25302,25983,30,Business,192,13553,5,1,0.544,0.556,0
56,Male,Kiambu,46061,33397,60,School Fees,87,15639,3,0,0.687,0.705,1
35,Female,Machakos,18966,42397,30,Farm Inputs,148,16862,3,0,0.759,0.705,1
19,Male,Kisumu,10827,20602,14,Business,27,10909,3,1,0.603,0.541,1
27,Male,Mombasa,18988,17698,30,Business,143,19641,1,1,0.675,0.513,0
32,Female,Nairobi,26545,29038,30,Business,125,16195,3,2,0.467,0.419,1
47,Female,Nakuru,33258,6349,60,School Fees,186,10888,2,0,0.854,0.771,1
61,Male,Kiambu,37082,28457,60,Emergency,73,17887,2,0,0.847,0.773,1
34,Male,Mombasa,12451,514,60,Personal,16,17742,3,1,0.552,0.518,0
21,Male,Kiambu,13589,14307,60,Business,40,30855,3,0,0.843,0.74,1
24,Male,Nakuru,21120,10729,60,Personal,61,19254,5,0,0.815,0.736,0
58,Female,Meru,33213,3988,60,Personal,158,22581,1,0,0.6,0.644,0
48,Male,Nairobi,9879,46562,60,Personal,96,11979,3,0,0.752,0.689,0
56,Female,Kisumu,17712,25782,60,School Fees,198,8529,4,1,0.816,0.672,0
51,Male,Kiambu,17887,33970,30,Personal,94,19070,2,0,0.972,0.81,1
23,Male,Nairobi,36300,7075,60,Farm Inputs,8,9800,2,0,0.569,0.633,1
55,Male,Kiambu,31339,48693,30,School Fees,148,11706,5,1,0.523,0.553,0
62,Female,Mombasa,35844,48708,14,School Fees,26,4924,4,0,0.715,0.705,0
51,Male,Kiambu,41064,14772,60,Farm Inputs,196,15193,1,0,0.454,0.582,1
61,Female,Meru,21332,23044,14,Emergency,111,13077,2,0,0.567,0.612,1
32,Female,Mombasa,10751,14868,60,Emergency,74,13067,4,1,0.817,0.663,0
31,Female,Mombasa,10828,39760,14,Business,143,20627,1,0,0.662,0.645,0
23,Male,Nairobi,5000,5999,30,Emergency,174,10736,2,1,0.681,0.547,0
54,Female,Machakos,19494,19439,60,Business,89,15560,1,0,0.847,0.749,1
49,Female,Nakuru,20389,29817,30,Personal,43,11262,2,1,0.648,0.551,0
20,Male,Kiambu,34450,11678,14,Business,179,5681,2,1,0.608,0.55,1
20,Male,Kisumu,25202,4439,30,Emergency,154,16562,4,1,0.564,0.556,0
39,Female,Mombasa,19116,31101,60,Business,34,18111,1,1,0.427,0.389,1
39,Female,Machakos,23608,25560,30,School Fees,162,20527,3,0,0.969,0.816,0
27,Male,Mombasa,12532,16206,30,Emergency,165,18275,2,0,0.52,0.577,0
20,Female,Machakos,37304,4174,14,Business,108,11750,2,0,0.538,0.619,1
29,Female,Machakos,15569,27787,14,Emergency,162,28049,5,0,0.893,0.767,0
46,Female,Kisumu,11320,41902,60,Farm Inputs,169,14892,2,0,0.54,0.585,1
34,Male,Machakos,34814,34921,14,Emergency,57,15396,3,1,0.696,0.62,1
24,Female,Kisumu,31889,9654,30,Farm Inputs,162,7006,2,0,0.774,0.73,0
30,Male,Nairobi,5000,45913,14,Business,158,10382,5,1,0.56,0.537,1
19,Male,Mombasa,35260,23565,60,Farm Inputs,138,23262,3,0,0.707,0.701,1
21,Male,Kisumu,16100,46176,14,Emergency,58,18498,4,0,0.862,0.752,1
27,Female,Nakuru,20510,26906,60,School Fees,188,7143,4,0,0.906,0.78,1
56,Male,Meru,27244,48837,60,Farm Inputs,136,6854,4,1,0.691,0.622,1
41,Female,Mombasa,32039,12534,30,Emergency,83,18969,1,0,0.634,0.66,1
34,Male,Meru,30345,29977,30,School Fees,40,11120,3,1,0.793,0.662,0
23,Female,Nakuru,24402,30237,30,Personal,67,25859,4,0,0.57,0.618,1
36,Female,Kiambu,19904,1315,60,Farm Inputs,135,37558,0,0,0.79,0.722,1
22,Female,Nakuru,29946,30796,14,Farm Inputs,61,16211,5,2,0.83,0.655,0
49,Male,Nairobi,23579,40235,14,Business,84,19890,1,0,0.823,0.743,1
27,Female,Kiambu,46664,43996,60,Personal,20,19634,4,1,0.67,0.637,0
26,Female,Kiambu,32036,17438,60,Business,172,11985,0,0,0.628,0.657,1
44,Male,Machakos,13919,36060,14,Business,185,9500,2,0,0.924,0.781,1
30,Male,Nakuru,19268,22749,14,Emergency,124,2166,1,0,0.677,0.664,0
36,Female,Machakos,25578,39486,60,Business,138,20526,1,0,0.814,0.741,1
38,Male,Nakuru,40593,40176,14,Farm Inputs,153,13212,4,0,0.657,0.683,0
41,Male,Kiambu,41933,29996,14,Business,13,7830,5,1,0.578,0.595,0
55,Male,Machakos,20246,13960,60,School Fees,195,11598,4,1,0.578,0.556,1
21,Female,Meru,13796,12754,60,Farm Inputs,175,12313,8,3,0.741,0.589,1
41,Male,Mombasa,12262,12457,30,Emergency,32,7385,5,0,0.872,0.752,0
52,Female,Nakuru,28029,37570,30,Business,49,7550,4,1,0.696,0.625,0
20,Male,Nakuru,52645,8352,14,School Fees,62,16263,2,0,0.67,0.705,0
21,Male,Machakos,31469,1764,60,School Fees,33,8951,2,1,0.656,0.57,1
54,Female,Nakuru,5873,23703,14,Farm Inputs,99,8494,6,0,0.671,0.643,1
57,Male,Kiambu,16287,48178,60,Business,125,11303,2,0,1.0,0.822,1
52,Male,Machakos,17513,42353,14,School Fees,186,1000,1,0,0.969,0.808,1
48,Male,Machakos,15135,48862,14,Business,61,4085,4,1,0.615,0.568,0
61,Male,Kisumu,20345,10864,60,Farm Inputs,37,7801,5,2,0.561,0.508,0
42,Female,Meru,29432,19188,30,Personal,196,26140,3,0,0.749,0.714,1
57,Female,Meru,33183,28239,30,School Fees,112,21285,1,0,0.72,0.704,0
30,Female,Kisumu,38101,49334,60,Emergency,136,15195,1,0,0.569,0.635,0
21,Female,Kiambu,31290,37226,14,Business,20,20953,2,1,0.9,0.692,1
63,Female,Mombasa,5000,16066,14,Farm Inputs,135,21047,7,2,0.741,0.602,1
31,Female,Nakuru,12312,38804,14,Farm Inputs,93,4378,5,1,0.731,0.632,0
30,Female,Nairobi,23102,29459,60,Emergency,195,4981,1,0,0.637,0.649,1
44,Male,Nakuru,26767,26314,30,Personal,85,10267,5,0,0.823,0.747,1
23,Female,Nairobi,35337,16557,60,Business,154,13608,4,1,0.442,0.508,1
34,Female,Meru,25518,15473,30,Personal,86,3848,2,0,0.666,0.667,1
53,Female,Kiambu,25608,18701,30,Farm Inputs,100,18916,2,0,0.486,0.577,1
57,Male,Mombasa,27853,44019,60,School Fees,150,16846,2,0,0.583,0.629,1
52,Female,Mombasa,21939,46980,30,Personal,61,22231,2,2,0.389,0.324,1
34,Female,Mombasa,26042,38588,30,School Fees,157,10157,3,0,0.38,0.525,0
58,Female,Kisumu,38509,24632,30,Emergency,32,8065,2,1,0.728,0.616,1
19,Male,Kiambu,23993,43792,14,Farm Inputs,172,30176,2,0,0.714,0.689,0
30,Female,Nairobi,24637,29817,60,School Fees,155,9844,1,0,0.897,0.782,1
19,Male,Mombasa,24596,19695,14,Business,140,10020,3,1,0.813,0.664,1
45,Male,Kiambu,40573,24238,60,Farm Inputs,145,10457,6,1,0.424,0.523,0
60,Male,Nakuru,11703,20438,14,Emergency,176,20295,0,0,0.832,0.732,1
43,Male,Nairobi,46310,2918,30,Business,125,20414,0,0,0.836,0.78,1
39,Female,Meru,10883,38408,14,Farm Inputs,51,12539,4,0,0.579,0.604,0
64,Male,Kisumu,17149,3488,14,Personal,14,22590,5,1,1.0,0.773,1
60,Male,Machakos,33936,34122,60,Farm Inputs,45,31691,5,1,0.783,0.687,1
20,Female,Nairobi,37363,36118,60,Business,199,10419,1,0,0.648,0.674,1
52,Male,Meru,8158,3879,14,School Fees,78,1857,2,0,0.791,0.707,1
29,Male,Meru,11887,31265,60,School Fees,181,13420,3,1,0.922,0.702,1
41,Male,Meru,28334,693,30,Farm Inputs,196,17173,4,0,0.707,0.691,1
22,Male,Nakuru,53133,46636,30,Farm Inputs,19,17586,2,1,0.724,0.633,0
37,Male,Nairobi,39955,26653,30,Emergency,193,8668,3,1,0.53,0.543,0
56,Male,Nairobi,22022,42940,60,Personal,78,13190,3,0,0.716,0.687,1
56,Female,Machakos,5000,29504,60,Emergency,56,18054,3,0,0.823,0.718,1
30,Female,Mombasa,25979,25822,14,Emergency,178,8316,5,1,0.717,0.643,1
58,Female,Nakuru,29347,11779,60,School Fees,63,19178,2,0,0.61,0.644,1
62,Female,Meru,20407,22516,14,School Fees,180,6309,2,0,0.665,0.66,0
29,Male,Machakos,14791,15579,60,Business,122,19957,3,0,0.687,0.663,0
30,Male,Nairobi,26909,25225,60,Emergency,43,12845,1,1,0.777,0.574,1
27,Male,Nakuru,13692,8483,14,Business,130,29097,1,0,0.592,0.614,0
50,Female,Kisumu,47469,22637,30,Farm Inputs,46,12477,2,0,0.849,0.788,1
57,Female,Nairobi,43200,12557,60,Business,55,21040,2,0,0.64,0.677,0
33,Male,Kisumu,32894,21781,14,School Fees,54,14428,1,0,0.535,0.611,1
62,Male,Kiambu,26076,46437,60,Emergency,96,22347,3,1,0.384,0.452,0
52,Female,Kisumu,17078,40237,60,School Fees,109,24685,3,0,0.429,0.537,0
20,Female,Nairobi,24750,22216,60,Farm Inputs,70,16021,0,0,0.78,0.723,1
22,Female,Machakos,44671,7034,60,Personal,173,15192,0,0,0.588,0.654,0
43,Female,Nairobi,35423,41388,60,Emergency,62,22718,1,1,0.606,0.5,1
28,Male,Nairobi,27444,43135,14,School Fees,131,20611,2,0,0.711,0.692,1
24,Female,Kiambu,36087,39058,60,Personal,8,3144,2,0,0.408,0.552,1
27,Female,Meru,31547,49634,14,Farm Inputs,181,22019,2,0,0.448,0.566,0
59,Male,Mombasa,29755,27465,14,Personal,135,27883,5,1,0.731,0.655,1
51,Male,Nairobi,36766,17557,30,School Fees,36,23382,6,0,0.759,0.728,1
20,Male,Kiambu,31204,36969,14,School Fees,179,12023,4,0,0.697,0.69,1
25,Female,Machakos,35302,18244,14,Farm Inputs,66,3658,3,0,0.769,0.732,1
48,Female,Kiambu,26936,11758,30,Farm Inputs,148,8556,3,1,0.816,0.669,1
28,Female,Kiambu,21950,44606,60,Personal,22,20202,3,1,0.908,0.708,1
62,Female,Kisumu,18422,12309,30,Personal,138,2095,4,2,0.73,0.57,0
24,Male,Mombasa,16992,3567,60,School Fees,110,23711,2,0,0.534,0.59,0
62,Male,Mombasa,5737,27238,60,Farm Inputs,69,27388,3,1,0.627,0.546,0
19,Female,Nakuru,14056,34712,14,Business,84,17677,3,0,0.565,0.601,0
23,Female,Meru,13709,12717,60,Farm Inputs,41,21988,3,0,0.757,0.697,1
58,Female,Machakos,18911,22371,30,Emergency,77,12670,5,1,0.486,0.518,0
49,Male,Nakuru,43746,5679,30,Emergency,195,14196,3,0,0.43,0.573,0
37,Female,Meru,23109,3853,60,Farm Inputs,85,13745,2,0,0.872,0.767,0
51,Male,Meru,27901,23665,30,Personal,104,11893,4,1,0.483,0.519,1
33,Female,Kiambu,28279,22944,30,Emergency,63,18998,4,0,0.445,0.56,1
42,Male,Machakos,44050,6419,14,School Fees,99,23530,1,0,0.805,0.761,1
29,Male,Meru,18092,16056,14,School Fees,166,10133,2,0,0.532,0.59,1
24,Female,Machakos,22329,13511,14,School Fees,41,14317,3,0,0.717,0.688,1
56,Male,Mombasa,23725,48102,60,Farm Inputs,166,16444,2,1,0.604,0.533,0
34,Male,Mombasa,38638,47162,14,Emergency,177,13111,3,0,0.68,0.691,1
62,Female,Mombasa,41129,18654,30,Personal,105,14550,3,0,0.724,0.717,1
28,Male,Nairobi,30695,22794,14,School Fees,133,8835,7,1,0.503,0.555,1
23,Female,Kiambu,39794,13236,30,Personal,57,15065,3,1,0.766,0.661,1
40,Male,Machakos,27131,43162,14,School Fees,66,16065,1,0,0.913,0.793,1
44,Male,Kiambu,22928,17078,30,Farm Inputs,147,13309,1,0,0.604,0.633,0
63,Male,Meru,39144,14496,14,School Fees,55,18666,2,0,0.721,0.713,0
23,Male,Machakos,30851,25650,14,Farm Inputs,18,13686,3,0,0.525,0.603,1
55,Female,Machakos,16173,27705,14,Emergency,112,8064,4,0,0.716,0.68,0
19,Female,Nakuru,36969,22798,14,Emergency,102,22302,1,1,0.688,0.543,1
39,Female,Machakos,22498,31056,30,Personal,63,20640,5,0,0.692,0.676,1
37,Male,Machakos,21030,37911,14,School Fees,184,17806,2,1,0.699,0.577,0
42,Male,Kisumu,35716,25464,60,Emergency,5,27780,1,0,0.61,0.653,1
32,Female,Kisumu,23934,14246,14,Business,149,1766,6,2,0.801,0.646,0
46,Female,Nakuru,29667,35020,14,Business,60,11715,3,0,0.635,0.657,1
25,Female,Nairobi,32943,48403,60,Personal,137,5512,3,0,0.79,0.739,1
54,Female,Mombasa,15604,33928,30,Emergency,149,28036,2,0,0.664,0.653,1
50,Male,Meru,29618,22499,60,Farm Inputs,22,23923,1,0,0.639,0.659,1
39,Female,Meru,41193,36100,30,Business,93,16566,1,1,0.745,0.577,1
64,Male,Machakos,13522,30861,60,Emergency,59,16508,5,1,0.565,0.551,1
22,Female,Kiambu,30398,46089,60,Farm Inputs,51,7093,0,0,0.715,0.698,1
56,Male,Meru,15046,8988,60,School Fees,181,16277,3,0,0.485,0.562,1
35,Female,Kisumu,37256,38881,30,Emergency,155,6607,3,0,0.713,0.706,1
55,Female,Mombasa,37142,23854,14,School Fees,108,27130,4,2,0.533,0.496,1
54,Male,Nairobi,20748,17214,14,Business,25,19658,4,1,0.882,0.709,1
47,Male,Mombasa,51515,7277,60,School Fees,161,24211,1,0,0.974,0.855,1
48,Female,Machakos,38279,12541,30,Business,192,7184,3,0,0.691,0.697,1
27,Male,Mombasa,33483,13642,30,Personal,178,17134,2,0,0.648,0.669,0
